Date,Index Level
3/15/2016,117.0078701
3/16/2016,117.469994
3/17/2016,117.469994
3/18/2016,117.469994
3/19/2016,117.469994
3/20/2016,117.469994
3/21/2016,117.469994
3/22/2016,117.4642438
3/23/2016,117.4649393
3/24/2016,117.4649393
3/25/2016,117.4649393
3/26/2016,117.4649393
3/27/2016,117.4649393
3/28/2016,117.4649393
3/29/2016,117.4398551
3/30/2016,117.4308348
3/31/2016,117.4308348
4/1/2016,117.3951424
4/2/2016,117.3951424
4/3/2016,117.3951424
4/4/2016,117.3951424
4/5/2016,117.3951424
4/6/2016,117.3951424
4/7/2016,117.3929696
4/8/2016,117.3929696
4/9/2016,117.3929696
4/10/2016,117.3929696
4/11/2016,117.3929696
4/12/2016,117.3929696
4/13/2016,117.3929696
4/14/2016,117.3927224
4/15/2016,117.3927224
4/16/2016,117.3927224
4/17/2016,117.3927224
4/18/2016,117.3927224
4/19/2016,117.3927224
4/20/2016,119.4677195
4/21/2016,119.4677195
4/22/2016,119.4677195
4/23/2016,119.4677195
4/24/2016,119.4677195
4/25/2016,119.4677195
4/26/2016,119.4677195
4/27/2016,119.5495736
4/28/2016,119.9462002
4/29/2016,120.2885301
4/30/2016,120.2885301
5/1/2016,120.2885301
5/2/2016,120.2885301
5/3/2016,120.2885301
5/4/2016,120.1963134
5/5/2016,120.1963134
5/6/2016,120.0954979
5/7/2016,120.0954979
5/8/2016,120.0954979
5/9/2016,120.9585381
5/10/2016,121.8288265
5/11/2016,121.8288265
5/12/2016,121.8053289
5/13/2016,121.8053289
5/14/2016,121.8053289
5/15/2016,121.8053289
5/16/2016,121.8058201
5/17/2016,121.8058201
5/18/2016,121.8058201
5/19/2016,121.8058201
5/20/2016,121.8058201
5/21/2016,121.8058201
5/22/2016,121.8058201
5/23/2016,121.8075932
5/24/2016,121.8075932
5/25/2016,121.8075932
5/26/2016,121.8075932
5/27/2016,121.8075932
5/28/2016,121.8075932
5/29/2016,121.8075932
5/30/2016,121.8075932
5/31/2016,121.7419954
6/1/2016,121.7419954
6/2/2016,121.7419954
6/3/2016,121.7419954
6/4/2016,121.7419954
6/5/2016,121.7419954
6/6/2016,121.7419954
6/7/2016,121.7419954
6/8/2016,121.7419954
6/9/2016,121.7306606
6/10/2016,121.7306606
6/11/2016,121.7306606
6/12/2016,121.7306606
6/13/2016,121.7306606
6/14/2016,121.6975396
6/15/2016,121.6975396
6/16/2016,121.6975396
6/17/2016,121.6975396
6/18/2016,121.6975396
6/19/2016,121.6975396
6/20/2016,121.6975396
6/21/2016,121.6975396
6/22/2016,121.6975396
6/23/2016,121.6975396
6/24/2016,121.6975396
6/25/2016,121.6975396
6/26/2016,121.6975396
6/27/2016,121.6975396
6/28/2016,121.6975396
6/29/2016,121.6975396
6/30/2016,121.6975396
7/1/2016,121.6975396
7/2/2016,121.6975396
7/3/2016,121.6975396
7/4/2016,121.6975396
7/5/2016,121.6975396
7/6/2016,121.6975396
7/7/2016,121.6975396
7/8/2016,121.6975396
7/9/2016,121.6975396
7/10/2016,121.6975396
7/11/2016,121.6975396
7/12/2016,121.6975396
7/13/2016,121.6975396
7/14/2016,121.6975396
7/15/2016,121.6959473
7/16/2016,121.6959473
7/17/2016,121.6959473
7/18/2016,121.6959473
7/19/2016,121.6959473
7/20/2016,121.6959473
7/21/2016,121.6959473
7/22/2016,121.6959473
7/23/2016,121.6959473
7/24/2016,121.6959473
7/25/2016,121.6959473
7/26/2016,121.6959473
7/27/2016,121.6959473
7/28/2016,121.7368743
7/29/2016,122.2697563
7/30/2016,122.2697563
7/31/2016,122.2697563
8/1/2016,122.2697563
8/2/2016,122.2697563
8/3/2016,122.1760007
8/4/2016,122.4114865
8/5/2016,124.4999102
8/6/2016,124.4999102
8/7/2016,124.4999102
8/8/2016,125.2551732
8/9/2016,125.1981701
8/10/2016,125.5139466
8/11/2016,125.4859852
8/12/2016,125.4788799
8/13/2016,125.4788799
8/14/2016,125.4788799
8/15/2016,125.4799146
8/16/2016,125.4799146
8/17/2016,125.4799146
8/18/2016,125.4799146
8/19/2016,125.4799146
8/20/2016,125.4799146
8/21/2016,125.4799146
8/22/2016,125.4370152
8/23/2016,125.4370152
8/24/2016,125.4370152
8/25/2016,125.4370152
8/26/2016,125.4370152
8/27/2016,125.4370152
8/28/2016,125.4370152
8/29/2016,125.4370152
8/30/2016,125.4370152
8/31/2016,125.4370152
9/1/2016,125.4370152
9/2/2016,125.4370152
9/3/2016,125.4370152
9/4/2016,125.4370152
9/5/2016,125.4370152
9/6/2016,125.4370152
9/7/2016,125.4370152
9/8/2016,125.3566345
9/9/2016,125.3503886
9/10/2016,125.3503886
9/11/2016,125.3503886
9/12/2016,125.3503886
9/13/2016,125.3503886
9/14/2016,125.3477153
9/15/2016,125.3477153
9/16/2016,125.3477153
9/17/2016,125.3477153
9/18/2016,125.3477153
9/19/2016,125.3477153
9/20/2016,125.3477153
9/21/2016,125.3477153
9/22/2016,125.3477153
9/23/2016,125.3477153
9/24/2016,125.3477153
9/25/2016,125.3477153
9/26/2016,125.3477153
9/27/2016,125.3477153
9/28/2016,125.3477153
9/29/2016,125.3477153
9/30/2016,125.3477153
10/1/2016,125.3477153
10/2/2016,125.3477153
10/3/2016,125.3477153
10/4/2016,125.3477153
10/5/2016,125.3477153
10/6/2016,125.3477153
10/7/2016,125.3477153
10/8/2016,125.3477153
10/9/2016,125.3477153
10/10/2016,125.3477153
10/11/2016,125.3477153
10/12/2016,125.3477153
10/13/2016,125.3477153
10/14/2016,125.3477153
10/15/2016,125.3477153
10/16/2016,125.3477153
10/17/2016,125.3477153
10/18/2016,125.3477153
10/19/2016,125.3477153
